0.007,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0
1.554,-6.0,5.3,13.3,20.0,24.7,26.0,0.0,11.3,18.7,16.0,-4.7,23.3
1.561,-8.0,3.3,12.0,18.0,23.3,26.0,-1.3,10.7,17.3,18.0,-2.7,23.3
1.568,-10.0,1.3,10.0,16.7,22.7,26.0,-3.3,9.3,16.0,19.3,-1.3,24.0
1.575,-12.7,0.0,8.0,15.3,21.3,25.3,-4.7,8.0,14.7,20.0,2.0,24.7
1.582,-14.0,-1.3,6.7,13.3,20.0,24.7,-6.7,6.0,12.0,18.7,4.0,24.7
1.589,-16.0,-3.3,4.7,12.0,19.3,24.7,-10.0,2.7,10.0,18.0,6.0,24.7
1.596,-18.0,-5.3,2.7,10.0,17.3,24.0,-12.0,0.7,8.7,16.0,8.0,24.7
1.603,-20.0,-7.3,0.7,8.7,16.0,23.3,-14.0,-1.3,7.3,14.0,10.7,24.0
1.610,-21.3,-9.3,-0.7,6.7,14.7,22.0,-16.0,-2.7,6.0,12.7,13.3,24.0
1.617,-22.7,-11.3,-2.7,4.7,13.3,21.3,-18.0,-4.0,4.7,11.3,15.3,24.0
1.624,-24.0,-13.3,-4.7,2.7,11.3,20.0,-19.3,-5.3,3.3,10.0,16.7,24.0
1.631,-25.3,-15.3,-6.7,1.3,10.0,18.7,-20.7,-6.7,2.7,9.3,17.3,22.7
1.638,-26.7,-16.7,-8.7,0.0,8.0,18.0,-22.0,-10.7,-0.7,6.7,16.7,22.0
1.645,-27.3,-18.0,-10.0,-2.0,6.0,16.0,-24.7,-12.0,-2.0,5.3,16.7,21.3
1.652,-28.0,-20.0,-12.0,-4.0,4.7,14.7,-25.3,-14.0,-4.0,4.7,16.7,21.3
1.659,-28.7,-21.3,-14.0,-6.0,2.7,13.3,-26.7,-16.0,-5.3,4.0,16.7,21.3
1.666,-29.3,-22.7,-15.3,-8.0,0.7,12.0,-27.3,-17.3,-7.3,3.3,16.7,21.3
1.673,-29.3,-24.0,-17.3,-9.3,-0.7,10.0,-28.0,-18.7,-8.0,3.3,16.7,20.7
1.681,-29.3,-25.3,-18.7,-11.3,-2.7,8.7,-28.7,-20.0,-10.0,3.3,16.7,20.0
1.690,-29.3,-26.7,-20.7,-13.3,-4.7,6.0,-29.3,-22.0,-11.3,3.3,16.7,19.3
1.697,-29.3,-27.3,-22.0,-15.3,-6.7,4.7,-29.3,-23.3,-12.7,3.3,16.7,18.7
1.705,-29.3,-28.0,-23.3,-16.7,-8.7,2.7,-29.3,-24.0,-13.3,3.3,16.7,18.0
1.712,-28.7,-28.7,-24.7,-18.7,-10.0,0.7,-29.3,-25.3,-14.7,2.7,16.7,17.3
1.719,-28.0,-29.3,-25.3,-20.0,-12.0,-0.7,-29.3,-26.0,-16.0,2.7,16.7,15.3
1.726,-27.3,-29.3,-26.7,-21.3,-13.3,-2.0,-29.3,-26.0,-18.7,2.0,16.7,14.0
1.733,-26.7,-30.0,-27.3,-22.7,-15.3,-4.0,-28.7,-27.3,-20.0,1.3,16.7,12.7
1.740,-25.3,-30.0,-28.0,-24.0,-16.7,-6.0,-28.0,-28.0,-22.0,0.7,16.7,11.3
1.747,-24.0,-30.0,-28.7,-25.3,-18.7,-7.3,-27.3,-28.0,-22.7,0.0,16.7,10.0
1.754,-23.3,-30.0,-29.3,-26.0,-20.0,-9.3,-26.7,-28.7,-24.0,-0.7,16.7,8.7
1.761,-21.3,-29.3,-29.3,-26.7,-21.3,-11.3,-25.3,-28.7,-25.3,-2.0,16.0,7.3
1.768,-20.0,-29.3,-30.0,-28.0,-22.7,-12.7,-24.7,-28.7,-26.0,-2.7,16.0,6.0
1.775,-18.7,-28.7,-30.0,-28.7,-24.0,-14.7,-23.3,-29.3,-26.7,-4.0,16.0,3.3
1.782,-16.7,-28.0,-30.0,-28.7,-24.7,-16.0,-22.7,-28.7,-28.0,-6.0,15.3,2.0
1.789,-15.3,-26.7,-30.0,-29.3,-26.0,-18.0,-20.0,-28.7,-28.0,-7.3,15.3,0.7
1.796,-13.3,-26.0,-29.3,-30.0,-26.7,-19.3,-18.7,-28.7,-28.7,-8.7,14.7,-1.3
1.803,-12.0,-25.3,-29.3,-30.0,-27.3,-20.7,-16.7,-28.0,-28.7,-10.0,14.0,-2.7
1.810,-10.0,-24.0,-28.7,-30.0,-28.0,-22.0,-15.3,-27.3,-28.7,-11.3,13.3,-4.0
1.817,-8.0,-22.7,-28.0,-30.0,-28.7,-23.3,-14.0,-26.7,-28.7,-12.7,12.7,-6.0
1.824,-6.0,-21.3,-27.3,-30.0,-29.3,-24.0,-12.7,-26.0,-28.7,-14.0,12.0,-7.3
1.831,-4.0,-20.0,-26.7,-29.3,-29.3,-25.3,-11.3,-25.3,-28.7,-16.0,10.7,-10.7
1.838,-2.0,-18.0,-25.3,-29.3,-30.0,-26.0,-9.3,-23.3,-28.0,-19.3,9.3,-12.0
1.845,0.0,-16.7,-24.7,-28.7,-30.0,-27.3,-6.0,-22.0,-27.3,-20.7,8.7,-14.0
1.852,1.3,-14.7,-23.3,-28.0,-30.0,-28.0,-4.7,-20.7,-26.7,-22.7,7.3,-15.3
1.859,3.3,-13.3,-22.0,-27.3,-30.0,-28.7,-2.7,-19.3,-25.3,-24.0,6.0,-17.3
1.866,5.3,-11.3,-20.7,-26.7,-29.3,-29.3,-0.7,-17.3,-24.7,-25.3,4.7,-18.7
1.873,7.3,-9.3,-18.7,-25.3,-29.3,-29.3,0.7,-16.0,-23.3,-26.7,4.0,-20.7
1.880,9.3,-7.3,-17.3,-24.0,-28.7,-30.0,2.0,-14.7,-22.7,-26.7,2.7,-22.0
1.887,11.3,-5.3,-16.0,-23.3,-28.0,-30.0,4.0,-13.3,-22.0,-26.7,-0.7,-26.0
1.894,13.3,-3.3,-14.0,-22.0,-27.3,-30.0,7.3,-9.3,-19.3,-25.3,-2.0,-27.3
1.901,14.7,-1.3,-12.7,-20.7,-26.7,-30.0,9.3,-7.3,-18.0,-24.7,-4.0,-28.0
1.908,16.7,0.0,-10.7,-19.3,-26.0,-30.0,11.3,-5.3,-16.7,-23.3,-6.0,-29.3
1.915,18.0,2.0,-8.7,-17.3,-24.7,-29.3,13.3,-4.0,-15.3,-22.0,-8.0,-30.0
1.922,19.3,3.3,-6.7,-16.0,-24.0,-29.3,14.7,-2.0,-14.0,-21.3,-10.7,-30.0
1.929,20.7,6.0,-5.3,-14.7,-22.7,-28.7,16.0,-1.3,-12.7,-20.0,-13.3,-30.7
1.936,22.7,7.3,-2.7,-12.7,-21.3,-28.0,17.3,0.0,-11.3,-18.7,-15.3,-30.0
1.943,23.3,9.3,-1.3,-10.7,-20.0,-27.3,18.7,2.0,-9.3,-18.0,-20.7,-30.0
1.950,24.7,11.3,0.0,-9.3,-18.7,-26.7,20.0,5.3,-6.0,-14.7,-22.7,-29.3
1.957,25.3,13.3,2.0,-7.3,-16.7,-25.3,22.0,7.3,-4.0,-13.3,-22.7,-28.7
1.964,26.7,14.7,4.0,-5.3,-15.3,-24.7,23.3,8.7,-2.7,-12.0,-22.7,-28.0
1.971,27.3,16.7,6.0,-3.3,-13.3,-23.3,24.7,10.7,-0.7,-10.0,-22.7,-28.0
1.978,28.0,18.0,8.0,-1.3,-12.0,-22.0,25.3,12.0,0.7,-9.3,-22.0,-27.3
1.985,28.7,20.0,9.3,0.0,-10.0,-20.7,26.0,14.0,2.0,-8.7,-22.0,-27.3
1.992,28.7,21.3,11.3,1.3,-8.7,-19.3,26.7,15.3,3.3,-8.0,-22.0,-27.3
1.999,29.3,22.7,13.3,3.3,-6.7,-18.0,27.3,18.7,5.3,-7.3,-22.0,-27.3
2.007,29.3,24.0,15.3,5.3,-4.7,-16.0,28.7,20.0,6.7,-6.7,-22.0,-26.7
2.015,29.3,25.3,16.7,7.3,-2.7,-14.7,29.3,21.3,8.0,-6.7,-22.0,-26.0
2.023,28.7,26.0,18.7,9.3,0.0,-12.7,-22.0,29.3,22.7,9.3,-6.0,-22.0
2.029,28.7,26.7,20.0,11.3,0.7,-11.3,29.3,23.3,10.7,-6.0,-22.0,-24.0
2.036,28.0,27.3,21.3,12.7,2.7,-9.3,29.3,24.0,12.0,-5.3,-22.0,-23.3
2.043,27.3,28.0,22.7,14.7,4.7,-7.3,29.3,24.7,14.7,-4.0,-22.0,-21.3
2.051,26.7,28.7,24.0,16.7,6.0,-5.3,28.7,26.0,16.7,-3.3,-22.0,-20.7
2.058,26.0,29.3,24.7,18.0,8.0,-4.0,28.0,26.0,18.0,-2.7,-22.0,-19.3
2.065,25.3,29.3,26.0,19.3,10.0,-2.0,27.3,26.7,19.3,-2.0,-22.0,-18.0
2.072,24.0,29.3,26.7,20.7,12.0,0.0,26.7,27.3,20.7,-1.3,-22.0,-16.7
2.079,22.7,29.3,27.3,22.0,13.3,1.3,26.0,28.0,22.0,-0.7,-21.3,-15.3
2.086,21.3,29.3,28.0,23.3,15.3,3.3,25.3,28.0,22.7,0.0,-21.3,-13.3
2.093,20.0,28.7,28.7,24.7,16.7,5.3,24.7,28.7,24.7,2.7,-20.7,-12.0
2.100,18.7,28.0,28.7,25.3,18.0,6.7,22.7,28.7,25.3,3.3,-20.7,-10.7
2.107,17.3,28.0,29.3,26.7,20.0,8.7,21.3,28.7,26.0,4.7,-20.0,-9.3
2.114,15.3,26.7,29.3,27.3,21.3,10.0,20.0,28.0,26.7,6.0,-20.0,-8.0
2.121,14.0,26.0,29.3,28.0,22.0,12.0,18.7,28.0,27.3,7.3,-19.3,-6.0
2.128,12.0,25.3,29.3,28.0,23.3,14.0,17.3,28.0,27.3,8.7,-18.7,-4.7
2.135,10.0,24.0,28.7,28.7,24.7,15.3,16.7,27.3,28.0,10.0,-18.0,-3.3
2.142,8.0,23.3,28.7,29.3,25.3,16.7,15.3,26.7,28.0,12.0,-16.7,-0.7
2.149,6.7,22.0,28.0,29.3,26.7,18.7,13.3,25.3,28.0,14.7,-16.0,1.3
2.156,4.7,20.7,27.3,29.3,27.3,20.0,10.0,24.7,28.0,16.7,-15.3,2.7
2.163,2.7,18.7,26.7,29.3,28.0,21.3,8.7,23.3,28.0,18.0,-14.7,4.0
2.170,0.7,17.3,25.3,29.3,28.0,22.7,6.7,22.0,28.0,20.0,-13.3,6.0
2.177,-0.7,16.0,24.7,28.7,28.7,23.3,4.7,21.3,27.3,21.3,-12.7,8.0
2.184,-2.7,14.0,23.3,28.7,29.3,24.7,3.3,20.0,26.7,23.3,-11.3,9.3
2.191,-4.7,12.7,22.7,28.0,29.3,25.3,2.0,18.7,26.0,24.7,-10.7,11.3
2.198,-6.7,10.7,21.3,27.3,29.3,26.7,0.7,17.3,25.3,26.0,-8.0,14.7
2.205,-8.7,8.7,19.3,26.7,29.3,27.3,-1.3,14.0,23.3,28.0,-6.7,16.7
2.212,-10.0,6.7,18.0,25.3,29.3,28.0,-4.7,12.7,22.0,27.3,-5.3,18.0
2.219,-12.0,4.7,16.7,24.7,28.7,28.7,-6.7,10.7,20.7,27.3,-4.0,20.0
2.226,-14.0,2.7,14.7,23.3,28.7,28.7,-8.7,8.7,19.3,26.7,-2.0,22.0
2.233,-15.3,0.7,13.3,22.0,28.0,29.3,-10.0,7.3,18.7,26.0,0.0,24.0
2.240,-17.3,-0.7,11.3,20.7,27.3,29.3,-11.3,6.0,17.3,24.7,1.3,26.0
2.247,-18.7,-2.7,9.3,19.3,26.7,29.3,-12.7,4.7,16.7,24.0,3.3,27.3
2.254,-20.0,-4.7,8.0,18.0,25.3,29.3,-14.0,2.7,15.3,22.7,8.0,29.3
2.261,-22.0,-6.0,6.0,16.7,24.7,29.3,-16.7,0.0,12.7,20.7,10.0,29.3
2.268,-22.7,-8.0,4.0,14.7,23.3,28.7,-18.7,-2.0,10.7,19.3,12.7,30.0
2.275,-24.0,-10.0,2.0,13.3,22.7,28.7,-20.0,-3.3,8.7,18.0,15.3,30.0
2.282,-25.3,-12.0,0.0,11.3,21.3,28.0,-21.3,-5.3,7.3,16.7,18.0,30.0
2.289,-26.7,-14.0,-1.3,9.3,20.0,27.3,-22.0,-6.7,5.3,15.3,20.7,30.0
2.296,-27.3,-15.3,-3.3,8.0,18.7,26.7,-23.3,-8.0,4.0,14.0,22.7,29.3
2.303,-28.0,-17.3,-5.3,6.0,16.7,25.3,-24.0,-10.0,2.7,13.3,23.3,28.7
2.310,-28.7,-18.7,-6.7,4.0,15.3,24.7,-25.3,-11.3,-0.7,10.0,22.7,28.7
2.317,-29.3,-20.0,-8.7,2.0,13.3,23.3,-27.3,-15.3,-2.7,8.7,22.0,28.0
2.324,-29.3,-21.3,-10.7,0.0,12.0,22.7,-28.0,-16.7,-4.7,7.3,21.3,27.3
2.331,-30.0,-22.7,-12.7,-0.7,10.0,21.3,-28.7,-18.7,-6.7,6.0,20.7,27.3
2.338,-30.0,-24.0,-14.0,-2.7,8.7,20.0,-29.3,-20.0,-8.0,5.3,20.7,27.3
2.345,-30.0,-25.3,-16.0,-4.7,6.7,18.7,-29.3,-21.3,-9.3,4.7,20.7,27.3
2.352,-30.0,-26.0,-17.3,-6.7,4.7,16.7,-30.0,-22.7,-10.0,4.0,20.7,26.7
2.360,-29.3,-27.3,-19.3,-8.7,2.7,15.3,-30.7,-24.7,-12.7,2.7,20.7,26.0
2.368,-29.3,-28.0,-20.7,-10.7,0.7,13.3,-30.7,-25.3,-14.0,2.0,20.7,25.3
2.375,-28.7,-28.7,-22.0,-12.7,-0.7,11.3,-30.0,-26.7,-15.3,1.3,20.7,24.7
2.382,-28.0,-29.3,-23.3,-14.0,-2.7,10.0,-30.0,-27.3,-16.7,0.7,20.7,24.0
2.389,-27.3,-30.0,-24.7,-16.0,-4.7,8.0,-30.0,-30.0,-28.0,-18.0,0.0,20.7
2.395,-26.0,-30.0,-26.0,-17.3,-6.0,6.7,-29.3,-28.0,-18.7,-1.3,20.7,22.0
2.402,-25.3,-30.0,-26.7,-18.7,-8.0,4.7,-28.7,-28.7,-20.0,-2.0,20.0,20.0
2.409,-24.0,-30.0,-27.3,-20.7,-10.0,2.7,-28.0,-28.7,-22.7,-4.0,20.0,18.7
2.416,-22.7,-30.0,-28.0,-22.0,-11.3,0.7,-26.7,-29.3,-23.3,-5.3,20.0,17.3
2.423,-22.0,-29.3,-28.7,-23.3,-13.3,-0.7,-25.3,-29.3,-24.7,-6.7,19.3,16.7
2.430,-20.7,-29.3,-29.3,-24.0,-15.3,-2.0,-24.0,-29.3,-25.3,-8.0,19.3,15.3
2.437,-18.7,-28.7,-30.0,-25.3,-16.7,-4.0,-22.7,-29.3,-26.7,-8.7,18.7,14.0
2.444,-17.3,-28.0,-30.0,-26.0,-18.0,-6.0,-22.0,-29.3,-27.3,-10.0,18.7,12.7
2.451,-15.3,-27.3,-30.0,-27.3,-20.0,-8.0,-20.7,-29.3,-27.3,-11.3,18.0,11.3
2.458,-14.0,-26.7,-30.0,-28.0,-21.3,-9.3,-19.3,-28.7,-28.0,-12.7,16.7,8.0
2.465,-12.0,-25.3,-30.0,-28.7,-22.7,-11.3,-18.0,-28.0,-28.7,-16.0,16.0,6.7
2.472,-10.7,-24.0,-29.3,-29.3,-23.3,-13.3,-15.3,-27.3,-29.3,-17.3,15.3,5.3
2.479,-8.7,-23.3,-29.3,-29.3,-24.7,-14.7,-14.0,-26.7,-28.7,-18.7,14.0,4.0
2.486,-6.7,-22.0,-28.7,-30.0,-26.0,-16.7,-12.0,-25.3,-28.7,-20.7,13.3,2.0
2.493,-4.7,-20.7,-28.0,-30.0,-26.7,-18.0,-10.7,-24.7,-28.7,-22.0,12.7,0.7
2.500,-2.7,-18.7,-27.3,-30.0,-27.3,-19.3,-9.3,-24.0,-28.7,-24.0,11.3,-1.3
2.507,-0.7,-17.3,-26.7,-30.0,-28.0,-20.7,-8.0,-22.7,-28.7,-25.3,10.0,-2.7
2.514,0.7,-16.0,-25.3,-30.0,-28.7,-22.0,-6.0,-22.0,-28.7,-26.7,8.0,-6.0
2.521,2.7,-14.0,-24.7,-29.3,-29.3,-23.3,-4.7,-19.3,-27.3,-28.7,6.7,-8.0
2.528,4.0,-12.0,-23.3,-28.7,-29.3,-24.7,-0.7,-17.3,-26.7,-29.3,5.3,-9.3
2.535,6.0,-10.7,-22.0,-28.7,-30.0,-25.3,0.7,-16.0,-25.3,-28.7,4.0,-11.3
2.542,8.0,-8.7,-20.7,-28.0,-30.0,-26.7,2.7,-14.0,-24.7,-28.7,2.0,-13.3
2.549,10.0,-6.7,-19.3,-26.7,-30.0,-27.3,4.7,-12.7,-23.3,-28.7,0.7,-15.3
2.556,12.0,-4.7,-17.3,-26.0,-30.0,-28.0,6.0,-11.3,-22.7,-28.7,-1.3,-17.3
2.563,13.3,-2.7,-16.0,-24.7,-29.3,-28.7,7.3,-10.0,-22.0,-28.0,-3.3,-19.3
2.570,15.3,-0.7,-14.0,-24.0,-29.3,-29.3,9.3,-8.7,-21.3,-27.3,-7.3,-23.3
2.577,16.7,0.7,-12.7,-22.7,-28.7,-29.3,10.7,-5.3,-18.7,-26.0,-9.3,-25.3
2.584,18.0,2.7,-10.7,-21.3,-28.0,-30.0,13.3,-3.3,-17.3,-24.7,-11.3,-27.3
2.591,20.0,4.0,-8.7,-20.0,-27.3,-30.0,14.7,-1.3,-15.3,-24.0,-13.3,-28.7
2.598,21.3,6.0,-6.7,-18.7,-26.7,-30.0,16.7,0.0,-14.0,-22.7,-16.0,-29.3
2.605,22.7,8.0,-5.3,-16.7,-26.0,-30.0,18.0,1.3,-12.0,-21.3,-18.0,-30.0
2.612,23.3,10.0,-3.3,-15.3,-24.7,-30.0,18.7,2.7,-10.7,-20.0,-20.7,-30.7
2.619,24.7,12.0,-1.3,-13.3,-23.3,-29.3,20.0,4.0,-9.3,-19.3,-22.7,-30.7
2.626,26.0,13.3,0.0,-12.0,-22.0,-28.7,21.3,5.3,-7.3,-18.0,-26.0,-30.7
2.633,26.7,15.3,2.0,-10.0,-20.7,-28.7,22.7,9.3,-4.0,-15.3,-25.3,-30.7
2.640,27.3,16.7,4.0,-8.0,-19.3,-28.0,24.7,10.7,-2.0,-14.0,-25.3,-30.0
2.647,28.0,18.7,6.0,-6.0,-18.0,-26.7,25.3,12.7,0.0,-12.0,-25.3,-30.0
2.654,28.7,20.0,8.0,-4.7,-16.7,-26.0,26.0,14.7,2.0,-10.7,-24.7,-30.0
2.661,28.7,21.3,9.3,-2.7,-14.7,-25.3,27.3,16.7,3.3,-9.3,-24.7,-30.0
2.668,29.3,22.7,11.3,-0.7,-13.3,-24.0,28.0,18.0,4.7,-8.7,-24.0,-30.0
2.675,29.3,23.3,13.3,0.7,-11.3,-22.7,28.0,20.0,5.3,-8.7,-24.0,-30.0
2.682,29.3,24.7,14.7,2.7,-10.0,-21.3,28.7,21.3,6.7,-8.0,-24.0,-29.3
2.689,29.3,26.0,16.7,4.0,-8.0,-20.0,29.3,23.3,9.3,-6.7,-24.0,-28.7
2.697,28.7,26.7,18.0,6.7,-6.0,-18.7,30.0,24.7,10.7,-6.0,-24.0,-28.0
2.704,28.7,27.3,19.3,8.0,-4.0,-17.3,30.0,25.3,12.7,-5.3,-24.0,-27.3
2.711,28.0,28.0,20.7,10.0,-2.0,-15.3,29.3,26.0,14.0,-4.7,-24.0,-26.7
2.718,27.3,28.7,22.7,12.0,0.0,-14.0,29.3,26.7,15.3,-4.0,-24.0,-25.3
2.725,26.7,28.7,23.3,13.3,0.7,-12.0,29.3,27.3,16.7,-2.7,-24.0,-24.7
2.732,26.0,29.3,24.7,15.3,2.7,-10.0,28.7,27.3,18.0,-2.0,-24.0,-22.7
2.739,24.7,29.3,25.3,16.7,4.7,-8.7,28.0,28.0,20.7,0.0,-24.0,-22.0
2.746,24.0,29.3,26.7,18.7,6.7,-6.7,26.7,28.0,21.3,1.3,-24.0,-20.7
2.753,22.7,29.3,27.3,20.0,8.7,-4.7,26.0,28.7,22.7,2.0,-24.0,-19.3
2.760,21.3,28.7,28.0,21.3,10.0,-2.7,25.3,28.7,23.3,3.3,-24.0,-18.0
2.767,20.0,28.7,28.7,22.7,12.0,-0.7,24.0,28.7,24.7,4.7,-23.3,-16.7
2.774,18.7,28.0,28.7,23.3,13.3,0.0,22.7,28.7,25.3,6.0,-23.3,-15.3
2.781,17.3,27.3,29.3,24.7,15.3,2.0,22.0,28.7,26.0,7.3,-22.7,-14.0
2.788,15.3,26.7,29.3,25.3,16.7,4.0,20.7,28.7,26.7,8.7,-22.0,-11.3
2.795,14.0,26.0,29.3,26.7,18.7,6.0,19.3,28.7,27.3,12.0,-21.3,-10.0
2.802,12.0,24.7,29.3,27.3,20.0,7.3,16.7,27.3,28.0,13.3,-20.7,-8.7
2.809,10.0,24.0,29.3,28.0,21.3,9.3,15.3,26.7,28.0,14.7,-20.0,-6.7
2.816,8.7,22.7,28.7,28.7,22.7,11.3,14.0,26.0,28.0,16.7,-19.3,-5.3
2.823,6.7,21.3,28.0,28.7,23.3,12.7,12.0,25.3,28.0,18.0,-18.7,-4.0
2.830,4.7,20.0,27.3,29.3,24.7,14.7,10.7,24.7,28.0,19.3,-17.3,-2.0
2.837,2.7,18.7,26.7,29.3,25.3,16.0,9.3,24.0,28.0,21.3,-16.7,-0.7
2.844,0.7,16.7,26.0,29.3,26.7,18.0,8.0,22.7,28.0,22.7,-14.7,2.7
2.851,-0.7,15.3,25.3,29.3,27.3,19.3,6.0,21.3,27.3,26.0,-14.0,4.0
2.858,-2.0,14.0,24.0,29.3,28.0,20.7,2.7,18.7,26.7,27.3,-12.7,6.0
2.865,-4.0,12.0,23.3,28.7,28.7,22.0,1.3,17.3,26.0,28.0,-12.0,7.3
2.872,-6.0,10.0,22.0,28.0,28.7,23.3,-0.7,15.3,24.7,28.7,-10.7,9.3
2.879,-8.0,8.0,20.7,28.0,29.3,24.0,-2.7,14.0,24.0,28.7,-8.7,11.3
2.886,-10.0,6.7,19.3,27.3,29.3,25.3,-4.0,12.7,23.3,28.7,-7.3,13.3
2.893,-11.3,4.7,17.3,26.0,29.3,26.0,-5.3,11.3,22.7,28.7,-6.0,15.3
2.900,-13.3,2.7,16.0,25.3,29.3,26.7,-7.3,9.3,22.0,28.0,-2.0,19.3
2.907,-15.3,0.7,14.0,24.0,29.3,27.3,-8.7,8.0,20.0,26.7,-0.7,21.3
2.914,-16.7,-0.7,12.7,23.3,28.7,28.0,-12.0,5.3,18.7,26.0,1.3,23.3
2.921,-18.0,-2.7,10.7,22.0,28.0,28.7,-13.3,3.3,17.3,25.3,3.3,25.3
2.928,-20.0,-4.7,8.7,20.7,28.0,28.7,-14.7,2.0,15.3,24.0,5.3,26.7
2.935,-21.3,-6.7,7.3,19.3,27.3,29.3,-16.0,0.7,14.0,23.3,7.3,27.3
2.942,-22.7,-8.0,5.3,18.0,26.0,29.3,-18.0,-0.7,12.7,22.0,10.0,28.7
2.949,-24.0,-10.0,3.3,16.0,25.3,29.3,-18.7,-2.0,10.7,21.3,12.0,29.3
2.956,-24.7,-12.0,1.3,14.7,24.7,29.3,-20.0,-3.3,9.3,20.0,17.3,30.0
2.963,-26.0,-14.0,0.0,12.7,23.3,28.7,-21.3,-7.3,6.0,17.3,20.0,30.0
